fsku,actual_t10,wma_t10,ma3_t10,acc_wma_t10,acc_ma3_t10,actual_t11,wma_t11,ma3_t11,acc_wma_t11,acc_ma3_t11,actual_t12,final_t12,ma3_t12,acc_final_t12,acc_ma3_t12,actual_t1,final_t1,ma3_t1,acc_final_t1,acc_ma3_t1,final_t2,final_t3,actual_t1_num
05.L1.6060.686004,995.0,3945.0,3945.0,0.0,0.0,2763.0,2313.0,2313.0,83.71335504885994,83.71335504885994,3415,2271,2237.0,66.50073206442167,65.50512445095168,3272,2735,2391.0,83.58801955990221,73.07457212713938,2945,2976,3272
05.L1.6060.686005,1395.0,3213.0,3213.0,0.0,0.0,1647.0,2251.0,2251.0,63.30702286986439,63.30702286986439,1149,1300,1447.0,86.85813751087903,74.03539309544533,3941,1348,1397.0,34.204516620147174,35.44785587414362,1348,1308,3941
05.L1.6060.686006,2556.0,2890.0,2890.0,86.93270735524257,86.93270735524257,858.0,2822.0,2822.0,0.0,0.0,1382,1686,1956.0,78.0028943560058,58.49011095031356,605,1460,1599.0,0.0,0.0,1316,1372,605
05.L1.6060.686007,1173.0,3407.0,3407.0,0.0,0.0,1608.0,1392.0,1392.0,86.56716417910448,86.56716417910448,1757,1433,1388.0,81.55947638019352,79.01726427622842,1422,1596,1513.0,87.76371308016877,93.62400375058603,1647,1654,1422
05.L1.6060.IP6001,0.0,4584.0,4584.0,,,3072.0,2907.0,2907.0,94.61805555555554,94.61805555555554,0,2800,3254.0,,,0,0,1024.0,,,0,0,0
05.L1.6060.IP6002,2038.0,2800.0,2800.0,62.61040235525024,62.61040235525024,210.0,2531.0,2531.0,0.0,0.0,362,1821,2591.0,0.0,0.0,241,241,870.0,100.0,0.0,166,532,241
05.L1.6060.IP6003,655.0,208.0,208.0,31.806615776081426,31.806615776081426,197.0,427.0,427.0,0.0,0.0,0,320,326.0,,,0,0,284.0,,,0,0,0
05.L1.6060.IP6004,1.0,474.0,474.0,0.0,0.0,0.0,300.0,300.0,,,156,112,187.0,71.7948717948718,80.12820512820514,162,78,52.0,48.14814814814815,32.3045267489712,86,98,162
05.L1.6060.IP6005,32.0,898.0,898.0,0.0,0.0,107.0,837.0,837.0,0.0,0.0,712,321,476.0,45.08426966292135,66.80711610486891,279,394,284.0,58.78136200716846,98.32735961768219,432,477,279
05.L1.6060.IP6006,453.0,2125.0,2125.0,0.0,0.0,278.0,1448.0,1448.0,0.0,0.0,24,300,738.0,0.0,0.0,37,37,252.0,100.0,0.0,17,76,37
