item_code,period_start,qty
10.L1.3060.5791,2026-01-01,1592.0
10.L1.3060.5791,2026-02-01,1750.0
10.L1.3060.5791,2026-03-01,1977.0
10.L1.3060.5792,2025-12-01,0.0
10.L1.3060.5792,2026-01-01,72.0
10.L1.3060.5792,2026-02-01,80.0
10.L1.3060.5792,2026-03-01,91.0
10.L1.3060.5793,2025-12-01,0.0
10.L1.3060.5793,2026-01-01,0.0
10.L1.3060.5793,2026-02-01,225.0
10.L1.3060.5793,2026-03-01,786.0
10.L1.3060.68001,2025-12-01,1200.0
10.L1.3060.68001,2026-01-01,1887.0
10.L1.3060.68001,2026-02-01,2170.0
10.L1.3060.68001,2026-03-01,1702.0
10.L1.3060.68002,2025-12-01,58.0
10.L1.3060.68002,2026-01-01,305.0
10.L1.3060.68002,2026-02-01,349.0
10.L1.3060.68002,2026-03-01,309.0
10.L1.3060.68003,2025-12-01,112.0
10.L1.3060.68003,2026-01-01,132.0
10.L1.3060.68003,2026-02-01,149.0
10.L1.3060.68003,2026-03-01,122.0
10.L1.3060.68004,2025-12-01,18.0
10.L1.3060.68004,2026-01-01,77.0
10.L1.3060.68004,2026-02-01,86.0
10.L1.3060.68004,2026-03-01,93.0
10.L1.3060.68005,2025-12-01,0.0
10.L1.3060.68005,2026-01-01,199.0
10.L1.3060.68005,2026-02-01,219.0
10.L1.3060.68005,2026-03-01,249.0
10.L1.3060.68006,2025-12-01,6.0
10.L1.3060.68006,2026-01-01,360.0
10.L1.3060.68006,2026-02-01,226.0
10.L1.3060.68006,2026-03-01,247.0
10.L1.3060.68007,2025-12-01,900.0
10.L1.3060.68007,2026-01-01,0.0
10.L1.3060.68007,2026-02-01,0.0
10.L1.3060.68007,2026-03-01,0.0
10.L1.3060.68008,2025-12-01,134.0
10.L1.3060.68008,2026-01-01,0.0
10.L1.3060.68008,2026-02-01,50.0
10.L1.3060.68008,2026-03-01,175.0
10.L1.3060.68009,2025-12-01,198.0
10.L1.3060.68009,2026-01-01,93.0
10.L1.3060.68009,2026-02-01,104.0
10.L1.3060.68009,2026-03-01,106.0
10.L1.3060.68011,2025-12-01,400.0
10.L1.3060.68011,2026-01-01,104.0
10.L1.3060.68011,2026-02-01,68.0
10.L1.3060.68011,2026-03-01,139.0
10.L1.3060.68012,2025-12-01,208.0
10.L1.3060.68012,2026-01-01,196.0
10.L1.3060.68012,2026-02-01,200.0
10.L1.3060.68012,2026-03-01,199.0
10.L1.3060.68013,2025-12-01,30.0
10.L1.3060.68013,2026-01-01,23.0
10.L1.3060.68013,2026-02-01,14.0
10.L1.3060.68013,2026-03-01,14.0
10.L1.3060.68014,2025-12-01,732.0
10.L1.3060.68014,2026-01-01,0.0
10.L1.3060.68014,2026-02-01,93.0
10.L1.3060.68014,2026-03-01,325.0
10.L1.3060.68015,2025-12-01,228.0
10.L1.3060.68015,2026-01-01,0.0
10.L1.3060.68015,2026-02-01,22.0
10.L1.3060.68015,2026-03-01,78.0
10.L1.3060.68016,2025-12-01,184.0
10.L1.3060.68016,2026-01-01,0.0
10.L1.3060.68016,2026-02-01,17.0
10.L1.3060.68016,2026-03-01,60.0
10.L1.3060.68017,2025-12-01,694.0
10.L1.3060.68017,2026-01-01,715.0
10.L1.3060.68017,2026-02-01,812.0
10.L1.3060.68017,2026-03-01,741.0
10.L1.3060.68018,2025-12-01,20.0
10.L1.3060.68018,2026-01-01,0.0
10.L1.3060.68018,2026-02-01,16.0
10.L1.3060.68018,2026-03-01,54.0
10.L1.3060.68019,2025-12-01,450.0
10.L1.3060.68019,2026-01-01,506.0
10.L1.3060.68019,2026-02-01,560.0
10.L1.3060.68019,2026-03-01,530.0
10.L1.3060.7801,2025-12-01,0.0
10.L1.3060.7801,2026-01-01,38.0
10.L1.3060.7801,2026-02-01,42.0
10.L1.3060.7801,2026-03-01,48.0
10.L1.3060.7805,2025-12-01,514.0
10.L1.3060.7805,2026-01-01,0.0
10.L1.3060.7805,2026-02-01,0.0
10.L1.3060.7805,2026-03-01,0.0
10.L1.3060.7806,2025-12-01,190.0
10.L1.3060.7806,2026-01-01,176.0
10.L1.3060.7806,2026-02-01,1387.0
10.L1.3060.7806,2026-03-01,1303.0
10.L1.3060.7821,2025-12-01,250.0
10.L1.3060.7821,2026-01-01,389.0
10.L1.3060.7821,2026-02-01,446.0
10.L1.3060.7821,2026-03-01,388.0
10.L1.3060.7822,2025-12-01,342.0
10.L1.3060.7822,2026-01-01,178.0
10.L1.3060.7822,2026-02-01,207.0
10.L1.3060.7822,2026-03-01,157.0
10.L1.3060.7823,2025-12-01,50.0
10.L1.3060.7823,2026-01-01,0.0
10.L1.3060.7823,2026-02-01,14.0
10.L1.3060.7823,2026-03-01,48.0
10.L1.3060.7831,2025-12-01,36.0
10.L1.3060.7831,2026-01-01,42.0
10.L1.3060.7831,2026-02-01,48.0
10.L1.3060.7831,2026-03-01,47.0
10.L1.3060.7832,2025-12-01,190.0
10.L1.3060.7832,2026-01-01,0.0
10.L1.3060.7832,2026-02-01,32.0
10.L1.3060.7832,2026-03-01,110.0
10.L1.3060.7833,2025-12-01,600.0
10.L1.3060.7833,2026-01-01,0.0
10.L1.3060.7833,2026-02-01,0.0
10.L1.3060.7833,2026-03-01,51.0
10.L1.3060.7837,2025-12-01,200.0
10.L1.3060.7837,2026-01-01,0.0
10.L1.3060.7837,2026-02-01,45.0
10.L1.3060.7837,2026-03-01,159.0
10.L1.3060.7838,2025-12-01,448.0
10.L1.3060.7838,2026-01-01,700.0
10.L1.3060.7838,2026-02-01,648.0
10.L1.3060.7838,2026-03-01,647.0
10.L1.3060.7839,2025-12-01,1218.0
10.L1.3060.7839,2026-01-01,0.0
10.L1.3060.7839,2026-02-01,0.0
10.L1.3060.7839,2026-03-01,20.0
10.L1.4080.9951,2025-12-01,40.0
10.L1.4080.9951,2026-01-01,43.0
10.L1.4080.9951,2026-02-01,50.0
10.L1.4080.9951,2026-03-01,38.0
10.L1.4080.9952,2025-12-01,49.0
10.L1.4080.9952,2026-01-01,25.0
10.L1.4080.9952,2026-02-01,29.0
10.L1.4080.9952,2026-03-01,22.0
10.L1.4080.9953,2025-12-01,86.0
10.L1.4080.9953,2026-01-01,191.0
10.L1.4080.9953,2026-02-01,211.0
10.L1.4080.9953,2026-03-01,228.0
10.L1.4080.9956,2025-12-01,0.0
10.L1.4080.9956,2026-01-01,14.0
10.L1.4080.9956,2026-02-01,15.0
10.L1.4080.9956,2026-03-01,17.0
10.L1.4080.9957,2025-12-01,69.0
10.L1.4080.9957,2026-01-01,0.0
10.L1.4080.9957,2026-02-01,15.0
10.L1.4080.9957,2026-03-01,50.0
10.L1.4080.9959,2025-12-01,7.0
10.L1.4080.9959,2026-01-01,28.0
10.L1.4080.9959,2026-02-01,30.0
10.L1.4080.9959,2026-03-01,34.0
10.L1.4080.9962,2025-12-01,12.0
10.L1.4080.9962,2026-01-01,3.0
10.L1.4080.9962,2026-02-01,4.0
10.L1.4080.9962,2026-03-01,3.0
10.L1.4080.9963,2025-12-01,52.0
10.L1.4080.9963,2026-01-01,39.0
10.L1.4080.9963,2026-02-01,42.0
10.L1.4080.9963,2026-03-01,33.0
10.L1.4080.9964,2025-12-01,76.0
10.L1.4080.9964,2026-01-01,9.0
10.L1.4080.9964,2026-02-01,10.0
10.L1.4080.9964,2026-03-01,8.0
10.L1.4080.9965,2025-12-01,327.0
10.L1.4080.9965,2026-01-01,98.0
10.L1.4080.9965,2026-02-01,114.0
10.L1.4080.9965,2026-03-01,86.0
10.L1.4080.9966,2025-12-01,185.0
10.L1.4080.9966,2026-01-01,75.0
10.L1.4080.9966,2026-02-01,87.0
10.L1.4080.9966,2026-03-01,66.0
10.L1.5050.5317,2025-12-01,206.0
10.L1.5050.5317,2026-01-01,21.0
10.L1.5050.5317,2026-02-01,22.0
10.L1.5050.5317,2026-03-01,17.0
10.L1.5050.5318,2025-12-01,0.0
10.L1.5050.5318,2026-01-01,51.0
10.L1.5050.5318,2026-02-01,56.0
10.L1.5050.5318,2026-03-01,64.0
10.L1.5050.5319,2025-12-01,518.0
10.L1.5050.5319,2026-01-01,164.0
10.L1.5050.5319,2026-02-01,192.0
10.L1.5050.5319,2026-03-01,145.0
10.L1.5050.A5315,2025-12-01,66.0
10.L1.5050.A5315,2026-01-01,67.0
10.L1.5050.A5315,2026-02-01,50.0
10.L1.5050.A5315,2026-03-01,54.0
10.L1.5050.A5316,2025-12-01,40.0
10.L1.5050.A5316,2026-01-01,0.0
10.L1.5050.A5316,2026-02-01,0.0
10.L1.5050.A5316,2026-03-01,0.0
10.L1.5050.A5317,2025-12-01,20.0
10.L1.5050.A5317,2026-01-01,248.0
10.L1.5050.A5317,2026-02-01,258.0
10.L1.5050.A5317,2026-03-01,203.0
10.L1.5050.A5318,2025-12-01,190.0
10.L1.5050.A5318,2026-01-01,0.0
10.L1.5050.A5318,2026-02-01,0.0
10.L1.5050.A5318,2026-03-01,0.0
10.L1.5050.A5319,2025-12-01,220.0
10.L1.5050.A5319,2026-01-01,1497.0
10.L1.5050.A5319,2026-02-01,973.0
10.L1.5050.A5319,2026-03-01,1647.0
10.L1.5050.A5321,2025-12-01,15.0
10.L1.5050.A5321,2026-01-01,12.0
10.L1.5050.A5321,2026-02-01,8.0
10.L1.5050.A5321,2026-03-01,8.0
10.L1.5050.A5322,2025-12-01,0.0
10.L1.5050.A5322,2026-01-01,132.0
10.L1.5050.A5322,2026-02-01,77.0
10.L1.5050.A5322,2026-03-01,102.0
10.L1.6060.5165,2025-12-01,150.0
10.L1.6060.5165,2026-01-01,99.0
10.L1.6060.5165,2026-02-01,64.0
10.L1.6060.5165,2026-03-01,72.0
10.L1.6060.5168,2025-12-01,39.0
10.L1.6060.5168,2026-01-01,42.0
10.L1.6060.5168,2026-02-01,41.0
10.L1.6060.5168,2026-03-01,37.0
10.L1.6060.5169,2025-12-01,40.0
10.L1.6060.5169,2026-01-01,0.0
10.L1.6060.5169,2026-02-01,0.0
10.L1.6060.5169,2026-03-01,0.0
10.L1.6060.5189,2025-12-01,40.0
10.L1.6060.5189,2026-01-01,28.0
10.L1.6060.5189,2026-02-01,32.0
10.L1.6060.5189,2026-03-01,24.0
10.L1.6060.5191,2025-12-01,15.0
10.L1.6060.5191,2026-01-01,41.0
10.L1.6060.5191,2026-02-01,39.0
10.L1.6060.5191,2026-03-01,44.0
10.L1.6060.5192,2025-12-01,413.0
10.L1.6060.5192,2026-01-01,130.0
10.L1.6060.5192,2026-02-01,121.0
10.L1.6060.5192,2026-03-01,115.0
10.L1.6060.5193,2025-12-01,76.0
10.L1.6060.5193,2026-01-01,0.0
10.L1.6060.5193,2026-02-01,0.0
10.L1.6060.5193,2026-03-01,0.0
10.L1.6060.5194,2025-12-01,65.0
10.L1.6060.5194,2026-01-01,0.0
10.L1.6060.5194,2026-02-01,0.0
10.L1.6060.5194,2026-03-01,0.0
10.L1.6060.5195,2025-12-01,87.0
10.L1.6060.5195,2026-01-01,0.0
10.L1.6060.5195,2026-02-01,22.0
10.L1.6060.5195,2026-03-01,78.0
10.L1.6060.5196,2025-12-01,101.0
10.L1.6060.5196,2026-01-01,43.0
10.L1.6060.5196,2026-02-01,23.0
10.L1.6060.5196,2026-03-01,26.0
10.L1.6060.5613,2025-12-01,65.0
10.L1.6060.5613,2026-01-01,20.0
10.L1.6060.5613,2026-02-01,23.0
10.L1.6060.5613,2026-03-01,18.0
10.L1.6060.5680,2025-12-01,0.0
10.L1.6060.5680,2026-01-01,18.0
10.L1.6060.5680,2026-02-01,20.0
10.L1.6060.5680,2026-03-01,23.0
10.L1.6060.5687,2025-12-01,0.0
10.L1.6060.5687,2026-01-01,34.0
10.L1.6060.5687,2026-02-01,37.0
10.L1.6060.5687,2026-03-01,42.0
10.L1.6060.5712,2025-12-01,0.0
10.L1.6060.5712,2026-01-01,4.0
10.L1.6060.5712,2026-02-01,4.0
10.L1.6060.5712,2026-03-01,5.0
10.L1.6060.5713,2025-12-01,10.0
10.L1.6060.5713,2026-01-01,0.0
10.L1.6060.5713,2026-02-01,0.0
10.L1.6060.5713,2026-03-01,0.0
10.L1.6060.5714,2025-12-01,84.0
10.L1.6060.5714,2026-01-01,60.0
10.L1.6060.5714,2026-02-01,55.0
10.L1.6060.5714,2026-03-01,46.0
10.L1.6060.5715,2025-12-01,100.0
10.L1.6060.5715,2026-01-01,0.0
10.L1.6060.5715,2026-02-01,0.0
10.L1.6060.5715,2026-03-01,0.0
10.L1.6060.5716,2025-12-01,1.0
10.L1.6060.5716,2026-01-01,0.0
10.L1.6060.5716,2026-02-01,0.0
10.L1.6060.5716,2026-03-01,0.0
10.L1.6060.5717,2025-12-01,130.0
10.L1.6060.5717,2026-01-01,0.0
10.L1.6060.5717,2026-02-01,31.0
10.L1.6060.5717,2026-03-01,103.0
10.L1.6060.5718,2025-12-01,0.0
10.L1.6060.5718,2026-01-01,2.0
10.L1.6060.5718,2026-02-01,2.0
10.L1.6060.5718,2026-03-01,2.0
10.L1.6060.5719,2025-12-01,8.0
10.L1.6060.5719,2026-01-01,8.0
10.L1.6060.5719,2026-02-01,8.0
10.L1.6060.5719,2026-03-01,9.0
10.L1.6060.5721,2025-12-01,25.0
10.L1.6060.5721,2026-01-01,34.0
10.L1.6060.5721,2026-02-01,39.0
10.L1.6060.5721,2026-03-01,36.0
10.L1.6060.5722,2025-12-01,60.0
10.L1.6060.5722,2026-01-01,64.0
10.L1.6060.5722,2026-02-01,71.0
10.L1.6060.5722,2026-03-01,77.0
10.L1.6060.5724,2025-12-01,170.0
10.L1.6060.5724,2026-01-01,224.0
10.L1.6060.5724,2026-02-01,250.0
10.L1.6060.5724,2026-03-01,224.0
10.L1.6060.5725,2025-12-01,240.0
10.L1.6060.5725,2026-01-01,0.0
10.L1.6060.5725,2026-02-01,0.0
10.L1.6060.5725,2026-03-01,58.0
10.L1.6060.5726,2025-12-01,50.0
10.L1.6060.5726,2026-01-01,0.0
10.L1.6060.5726,2026-02-01,0.0
10.L1.6060.5726,2026-03-01,0.0
10.L1.6060.6103,2025-12-01,64.0
10.L1.6060.6103,2026-01-01,44.0
10.L1.6060.6103,2026-02-01,48.0
10.L1.6060.6103,2026-03-01,55.0
10.L1.6060.6157,2025-12-01,450.0
10.L1.6060.6157,2026-01-01,230.0
10.L1.6060.6157,2026-02-01,249.0
10.L1.6060.6157,2026-03-01,194.0
10.L1.6060.6158,2025-12-01,50.0
10.L1.6060.6158,2026-01-01,0.0
10.L1.6060.6158,2026-02-01,0.0
10.L1.6060.6158,2026-03-01,0.0
10.L1.6060.6159,2025-12-01,42.0
10.L1.6060.6159,2026-01-01,0.0
10.L1.6060.6159,2026-02-01,29.0
10.L1.6060.6159,2026-03-01,101.0
10.L1.6060.6161,2025-12-01,30.0
10.L1.6060.6161,2026-01-01,0.0
10.L1.6060.6161,2026-02-01,0.0
10.L1.6060.6161,2026-03-01,0.0
10.L1.6060.6162,2025-12-01,48.0
10.L1.6060.6162,2026-01-01,425.0
10.L1.6060.6162,2026-02-01,361.0
10.L1.6060.6162,2026-03-01,655.0
10.L1.6060.6163,2025-12-01,20.0
10.L1.6060.6163,2026-01-01,0.0
10.L1.6060.6163,2026-02-01,0.0
10.L1.6060.6163,2026-03-01,0.0
10.L1.6060.74002,2025-12-01,129.0
10.L1.6060.74002,2026-01-01,0.0
10.L1.6060.74002,2026-02-01,53.0
10.L1.6060.74002,2026-03-01,176.0
10.L1.6060.74003,2025-12-01,130.0
10.L1.6060.74003,2026-01-01,321.0
10.L1.6060.74003,2026-02-01,347.0
10.L1.6060.74003,2026-03-01,374.0
10.L1.6060.74005,2025-12-01,5.0
10.L1.6060.74005,2026-01-01,35.0
10.L1.6060.74005,2026-02-01,37.0
10.L1.6060.74005,2026-03-01,42.0
10.L1.6060.74006,2025-12-01,25.0
10.L1.6060.74006,2026-01-01,16.0
10.L1.6060.74006,2026-02-01,14.0
10.L1.6060.74006,2026-03-01,12.0
10.L1.6060.74007,2025-12-01,96.0
10.L1.6060.74007,2026-01-01,336.0
10.L1.6060.74007,2026-02-01,350.0
10.L1.6060.74007,2026-03-01,387.0
10.L1.6060.74008,2025-12-01,403.0
10.L1.6060.74008,2026-01-01,20.0
10.L1.6060.74008,2026-02-01,13.0
10.L1.6060.74008,2026-03-01,21.0
10.L1.6060.75604,2025-12-01,170.0
10.L1.6060.75604,2026-01-01,162.0
10.L1.6060.75604,2026-02-01,176.0
10.L1.6060.75604,2026-03-01,156.0
10.L1.6060.75605,2025-12-01,20.0
10.L1.6060.75605,2026-01-01,39.0
10.L1.6060.75605,2026-02-01,26.0
10.L1.6060.75605,2026-03-01,29.0
10.L1.6060.75606,2025-12-01,10.0
10.L1.6060.75606,2026-01-01,52.0
10.L1.6060.75606,2026-02-01,57.0
10.L1.6060.75606,2026-03-01,63.0
10.L1.8080.5874,2025-12-01,166.0
10.L1.8080.5874,2026-01-01,0.0
10.L1.8080.5874,2026-02-01,4.0
10.L1.8080.5874,2026-03-01,13.0
10.L1.8080.5876,2025-12-01,216.0
10.L1.8080.5876,2026-01-01,232.0
10.L1.8080.5876,2026-02-01,198.0
10.L1.8080.5876,2026-03-01,202.0
10.L1.8080.5877,2025-12-01,38.0
10.L1.8080.5877,2026-01-01,75.0
10.L1.8080.5877,2026-02-01,84.0
10.L1.8080.5877,2026-03-01,86.0
10.L1.8080.5879,2025-12-01,215.0
10.L1.8080.5879,2026-01-01,214.0
10.L1.8080.5879,2026-02-01,154.0
10.L1.8080.5879,2026-03-01,172.0
10.L1.8080.5880,2025-12-01,60.0
10.L1.8080.5880,2026-01-01,18.0
10.L1.8080.5880,2026-02-01,21.0
10.L1.8080.5880,2026-03-01,16.0
10.L1.8080.5887,2025-12-01,50.0
10.L1.8080.5887,2026-01-01,4.0
10.L1.8080.5887,2026-02-01,5.0
10.L1.8080.5887,2026-03-01,4.0
10.L1.8080.5889,2025-12-01,259.0
10.L1.8080.5889,2026-01-01,93.0
10.L1.8080.5889,2026-02-01,106.0
10.L1.8080.5889,2026-03-01,86.0
10.L1.8080.5891,2025-12-01,215.0
10.L1.8080.5891,2026-01-01,0.0
10.L1.8080.5891,2026-02-01,0.0
10.L1.8080.5891,2026-03-01,0.0
10.L1.8080.5894,2025-12-01,24.0
10.L1.8080.5894,2026-01-01,0.0
10.L1.8080.5894,2026-02-01,0.0
10.L1.8080.5894,2026-03-01,0.0
10.L1.8080.5895,2025-12-01,0.0
10.L1.8080.5895,2026-01-01,419.0
10.L1.8080.5895,2026-02-01,272.0
10.L1.8080.5895,2026-03-01,461.0
10.L1.8080.5896,2025-12-01,80.0
10.L1.8080.5896,2026-01-01,4.0
10.L1.8080.5896,2026-02-01,4.0
10.L1.8080.5896,2026-03-01,4.0
10.L1.8080.5899,2025-12-01,0.0
10.L1.8080.5899,2026-01-01,177.0
10.L1.8080.5899,2026-02-01,59.0
10.L1.8080.5899,2026-03-01,0.0
10.L1.8080.75004,2025-12-01,0.0
10.L1.8080.75004,2026-01-01,10.0
10.L1.8080.75004,2026-02-01,11.0
10.L1.8080.75004,2026-03-01,12.0
10.L1.8080.75005,2025-12-01,48.0
10.L1.8080.75005,2026-01-01,58.0
10.L1.8080.75005,2026-02-01,65.0
10.L1.8080.75005,2026-03-01,62.0
10.L1.8080.75006,2025-12-01,0.0
10.L1.8080.75006,2026-01-01,0.0
10.L1.8080.75006,2026-02-01,20.0
10.L1.8080.75006,2026-03-01,71.0
10.L1.8080.9454,2025-12-01,33.0
10.L1.8080.9454,2026-01-01,5.0
10.L1.8080.9454,2026-02-01,4.0
10.L1.8080.9454,2026-03-01,5.0
12.L1.2040.2402,2025-12-01,0.0
12.L1.2040.2402,2026-01-01,2.0
12.L1.2040.2402,2026-02-01,2.0
12.L1.2040.2402,2026-03-01,3.0
12.L1.2040.U2421,2025-12-01,0.0
12.L1.2040.U2421,2026-01-01,264.0
12.L1.2040.U2421,2026-02-01,290.0
12.L1.2040.U2421,2026-03-01,330.0
12.L1.2040.U2422,2025-12-01,0.0
12.L1.2040.U2422,2026-01-01,6.0
12.L1.2040.U2422,2026-02-01,7.0
12.L1.2040.U2422,2026-03-01,8.0
12.L1.2040.U2425,2025-12-01,0.0
12.L1.2040.U2425,2026-01-01,24.0
12.L1.2040.U2425,2026-02-01,26.0
12.L1.2040.U2425,2026-03-01,30.0
12.L1.2040.U2427,2025-12-01,0.0
12.L1.2040.U2427,2026-01-01,68.0
12.L1.2040.U2427,2026-02-01,74.0
12.L1.2040.U2427,2026-03-01,84.0
12.L1.2040.U2429,2025-12-01,0.0
12.L1.2040.U2429,2026-01-01,60.0
12.L1.2040.U2429,2026-02-01,66.0
12.L1.2040.U2429,2026-03-01,75.0
12.L1.2040.U2430,2025-12-01,0.0
12.L1.2040.U2430,2026-01-01,70.0
12.L1.2040.U2430,2026-02-01,77.0
12.L1.2040.U2430,2026-03-01,88.0
12.L1.2040.U2432,2025-12-01,0.0
12.L1.2040.U2432,2026-01-01,42.0
12.L1.2040.U2432,2026-02-01,46.0
12.L1.2040.U2432,2026-03-01,52.0
12.L1.2040.U2433,2025-12-01,0.0
12.L1.2040.U2433,2026-01-01,151.0
12.L1.2040.U2433,2026-02-01,166.0
12.L1.2040.U2433,2026-03-01,189.0
12.L1.2040.U2435,2025-12-01,0.0
12.L1.2040.U2435,2026-01-01,86.0
12.L1.2040.U2435,2026-02-01,95.0
12.L1.2040.U2435,2026-03-01,108.0
12.L1.2550.2501,2025-12-01,0.0
12.L1.2550.2501,2026-01-01,132.0
12.L1.2550.2501,2026-02-01,145.0
12.L1.2550.2501,2026-03-01,165.0
12.L1.2550.2503,2025-12-01,0.0
12.L1.2550.2503,2026-01-01,4.0
12.L1.2550.2503,2026-02-01,4.0
12.L1.2550.2503,2026-03-01,5.0
12.L1.2550.2504,2025-12-01,0.0
12.L1.2550.2504,2026-01-01,44.0
12.L1.2550.2504,2026-02-01,48.0
12.L1.2550.2504,2026-03-01,55.0
12.L1.2550.2505,2025-12-01,0.0
12.L1.2550.2505,2026-01-01,60.0
12.L1.2550.2505,2026-02-01,66.0
12.L1.2550.2505,2026-03-01,75.0
12.L1.2550.A2520,2025-12-01,0.0
12.L1.2550.A2520,2026-01-01,3.0
12.L1.2550.A2520,2026-02-01,3.0
12.L1.2550.A2520,2026-03-01,4.0
12.L1.2550.A2521,2025-12-01,0.0
12.L1.2550.A2521,2026-01-01,50.0
12.L1.2550.A2521,2026-02-01,55.0
12.L1.2550.A2521,2026-03-01,62.0
12.L1.2550.A2528,2025-12-01,0.0
12.L1.2550.A2528,2026-01-01,6.0
12.L1.2550.A2528,2026-02-01,7.0
12.L1.2550.A2528,2026-03-01,8.0
12.L1.2550.A2532,2025-12-01,0.0
12.L1.2550.A2532,2026-01-01,108.0
12.L1.2550.A2532,2026-02-01,119.0
12.L1.2550.A2532,2026-03-01,135.0
12.L1.2550.A2534,2025-12-01,0.0
12.L1.2550.A2534,2026-01-01,37.0
12.L1.2550.A2534,2026-02-01,41.0
12.L1.2550.A2534,2026-03-01,46.0
12.L1.2550.A2535,2025-12-01,0.0
12.L1.2550.A2535,2026-01-01,62.0
12.L1.2550.A2535,2026-02-01,68.0
12.L1.2550.A2535,2026-03-01,78.0
12.L1.2550.U2518,2025-12-01,0.0
12.L1.2550.U2518,2026-01-01,18.0
12.L1.2550.U2518,2026-02-01,20.0
12.L1.2550.U2518,2026-03-01,23.0
12.L1.2550.U2526,2025-12-01,0.0
12.L1.2550.U2526,2026-01-01,56.0
12.L1.2550.U2526,2026-02-01,62.0
12.L1.2550.U2526,2026-03-01,70.0
12.L1.2550.U2527,2025-12-01,0.0
12.L1.2550.U2527,2026-01-01,84.0
12.L1.2550.U2527,2026-02-01,92.0
12.L1.2550.U2527,2026-03-01,105.0
12.L1.2550.U2528,2025-12-01,0.0
12.L1.2550.U2528,2026-01-01,8.0
12.L1.2550.U2528,2026-02-01,9.0
12.L1.2550.U2528,2026-03-01,10.0
12.L1.2550.U2534,2025-12-01,0.0
12.L1.2550.U2534,2026-01-01,5.0
12.L1.2550.U2534,2026-02-01,6.0
12.L1.2550.U2534,2026-03-01,6.0
12.L1.2550.U2535,2025-12-01,0.0
12.L1.2550.U2535,2026-01-01,60.0
12.L1.2550.U2535,2026-02-01,66.0
12.L1.2550.U2535,2026-03-01,75.0
12.L1.3030.3021,2025-12-01,24.0
12.L1.3030.3021,2026-01-01,0.0
12.L1.3030.3021,2026-02-01,0.0
12.L1.3030.3021,2026-03-01,0.0
12.L1.3030.3024,2025-12-01,170.0
12.L1.3030.3024,2026-01-01,0.0
12.L1.3030.3024,2026-02-01,26.0
12.L1.3030.3024,2026-03-01,85.0
14.L1.3030.33316,2025-12-01,92.0
14.L1.3030.33316,2026-01-01,0.0
14.L1.3030.33316,2026-02-01,0.0
14.L1.3030.33316,2026-03-01,0.0
14.L1.3030.33318,2025-12-01,313.0
14.L1.3030.33318,2026-01-01,155.0
14.L1.3030.33318,2026-02-01,138.0
14.L1.3030.33318,2026-03-01,116.0
14.L1.3030.33320,2025-12-01,134.0
14.L1.3030.33320,2026-01-01,0.0
14.L1.3030.33320,2026-02-01,0.0
14.L1.3030.33320,2026-03-01,0.0
14.L1.3030.33411,2025-12-01,154.0
14.L1.3030.33411,2026-01-01,0.0
14.L1.3030.33411,2026-02-01,23.0
14.L1.3030.33411,2026-03-01,77.0
14.L1.3030.33418,2025-12-01,142.0
14.L1.3030.33418,2026-01-01,277.0
14.L1.3030.33418,2026-02-01,298.0
14.L1.3030.33418,2026-03-01,232.0
14.L1.3060.A36320,2025-12-01,1800.0
14.L1.3060.A36320,2026-01-01,1720.0
14.L1.3060.A36320,2026-02-01,1618.0
14.L1.3060.A36320,2026-03-01,1720.0
14.L1.3060.A36320D,2025-12-01,132.0
14.L1.3060.A36320D,2026-01-01,136.0
14.L1.3060.A36320D,2026-02-01,139.0
14.L1.3060.A36320D,2026-03-01,153.0
14.L1.3060.A36420,2025-12-01,1271.0
14.L1.3060.A36420,2026-01-01,1248.0
14.L1.3060.A36420,2026-02-01,1329.0
14.L1.3060.A36420,2026-03-01,1382.0
14.L1.3060.A36800,2025-12-01,310.0
14.L1.3060.A36800,2026-01-01,4.0
14.L1.3060.A36800,2026-02-01,65.0
14.L1.3060.A36800,2026-03-01,78.0
14.L1.3060.A36800D,2025-12-01,281.0
14.L1.3060.A36800D,2026-01-01,0.0
14.L1.3060.A36800D,2026-02-01,0.0
14.L1.3060.A36800D,2026-03-01,0.0
14.L1.3060.A36800V,2025-12-01,282.0
14.L1.3060.A36800V,2026-01-01,0.0
14.L1.3060.A36800V,2026-02-01,0.0
14.L1.3060.A36800V,2026-03-01,0.0
14.L1.3060.A36801,2025-12-01,540.0
14.L1.3060.A36801,2026-01-01,1143.0
14.L1.3060.A36801,2026-02-01,1263.0
14.L1.3060.A36801,2026-03-01,1401.0
14.L1.3060.A36810,2025-12-01,0.0
14.L1.3060.A36810,2026-01-01,62.0
14.L1.3060.A36810,2026-02-01,68.0
14.L1.3060.A36810,2026-03-01,77.0
14.L1.3060.A36810D,2025-12-01,15.0
14.L1.3060.A36810D,2026-01-01,31.0
14.L1.3060.A36810D,2026-02-01,40.0
14.L1.3060.A36810D,2026-03-01,41.0
14.L1.3060.A36822,2025-12-01,3469.0
14.L1.3060.A36822,2026-01-01,2437.0
14.L1.3060.A36822,2026-02-01,2529.0
14.L1.3060.A36822,2026-03-01,2614.0
14.L1.3060.A36822D,2025-12-01,333.0
14.L1.3060.A36822D,2026-01-01,508.0
14.L1.3060.A36822D,2026-02-01,536.0
14.L1.3060.A36822D,2026-03-01,563.0
14.L1.3060.A36910,2025-12-01,2.0
14.L1.3060.A36910,2026-01-01,23.0
14.L1.3060.A36910,2026-02-01,24.0
